"genesysId","instCode","name","aliasType","lang","version"
"4412686",,"83-101","DONORNUMB",,"0"
"4412699",,"Onigurami","ACCENAME",,"0"
"4412699",,"Onigurami","OTHERNUMB",,"0"
"4412699",,"JUG 5","OTHERNUMB",,"0"
"4412699",,"42-6","OTHERNUMB",,"0"
"4412699","USA126","DJUG 2","OTHERNUMB",,"0"
"4412699",,"JUG 5","DONORNUMB",,"0"
"4413871",,"14A","ACCENAME",,"0"
"4413871",,"14A","OTHERNUMB",,"0"
"4413871","USA126","DJUG 79","OTHERNUMB",,"0"
"4413892",,"880426","ACCENAME",,"0"
"4413892",,"880426","OTHERNUMB",,"0"
"4413892","USA126","DJUG 257","OTHERNUMB",,"0"
"4413892",,"MT 0588","OTHERNUMB",,"0"
"4413892",,"880426","DONORNUMB",,"0"
"4413896",,"Yunan 2","ACCENAME",,"0"
"4413896",,"Yunan 2","OTHERNUMB",,"0"
"4413896",,"85-029","OTHERNUMB",,"0"
"4413896","USA126","DJUG 469","OTHERNUMB",,"0"
"4413896",,"85-029","DONORNUMB",,"0"
"4413899",,"83-89","ACCENAME",,"0"
"4413899",,"83-89","OTHERNUMB",,"0"
"4413899","USA126","DJUG 37","OTHERNUMB",,"0"
"4413913",,"KYR #24","ACCENAME",,"0"
"4413913",,"KYR #24","OTHERNUMB",,"0"
"4413913","USA126","DJUG 869","OTHERNUMB",,"0"
"4413913",,"MA 0809","OTHERNUMB",,"0"
"4414287",,"85-1-1","ACCENAME",,"0"
"4414287",,"85-1-1","OTHERNUMB",,"0"
"4414287","USA126","DJUG 193","OTHERNUMB",,"0"
"4414287",,"85-1-1","DONORNUMB",,"0"
"4414291",,"DJUG 550","ACCENAME",,"0"
"4414291","USA126","DJUG 550","OTHERNUMB",,"0"
"4414327",,"83-13","ACCENAME",,"0"
"4414327",,"83-13","OTHERNUMB",,"0"
"4414327","USA126","DJUG 89","OTHERNUMB",,"0"
"4414327",,"83-13","DONORNUMB",,"0"
"4414335",,"Paradox","ACCENAME",,"0"
"4414335",,"Paradox","OTHERNUMB",,"0"
"4414335","USA126","DJUG 120","OTHERNUMB",,"0"
"4415027",,"83-32","ACCENAME",,"0"
"4415027",,"83-32","OTHERNUMB",,"0"
"4415027","USA126","DJUG 85","OTHERNUMB",,"0"
"4415027",,"83-32","DONORNUMB",,"0"
"4415029",,"Idaho","ACCENAME",,"0"
"4415029",,"Idaho","OTHERNUMB",,"0"
"4415029",,"Pom Var BL R12-T7","OTHERNUMB",,"0"
"4415029","USA126","DJUG 171","OTHERNUMB",,"0"
"4415029",,"Pom Var BL R12-T7","DONORNUMB",,"0"
"4415856",,"DJUG 571","ACCENAME",,"0"
"4415856","USA126","DJUG 571","OTHERNUMB",,"0"
"4415856",,"CS0900","OTHERNUMB",,"0"
"4415860",,"XXX Mayette","ACCENAME",,"0"
"4415860",,"XXX Mayette","OTHERNUMB",,"0"
"4415860",,"Pom Sel BL R10-T4","OTHERNUMB",,"0"
"4415860","USA126","DJUG 175","OTHERNUMB",,"0"
"4415860",,"Pom Sel BL R10-T4","DONORNUMB",,"0"
"4415864",,"Red Zinger","ACCENAME",,"0"
"4415864",,"Red Zinger","OTHERNUMB",,"0"
"4415864",,"86-11","OTHERNUMB",,"0"
"4415864",,"RA 1088","OTHERNUMB",,"0"
"4415864",,"Juglans pur purea a cerneau rouge","OTHERNUMB",,"0"
"4415864","USA126","DJUG 418","OTHERNUMB",,"0"
"4415864",,"RA 1088","DONORNUMB",,"0"
"4415876",,"Xin Zao Fen","ACCENAME",,"0"
"4415876",,"Xin Zao Fen","OTHERNUMB",,"0"
"4415876",,"China 34","OTHERNUMB",,"0"
"4415876","USA126","DJUG 363","OTHERNUMB",,"0"
"4415876",,"GM 0990","OTHERNUMB",,"0"
"4415885",,"Lang Thacha","ACCENAME",,"0"
"4415885",,"Lang Thacha","OTHERNUMB",,"0"
"4415885",,"85-021.2","OTHERNUMB",,"0"
"4415885","USA126","DJUG 486","OTHERNUMB",,"0"
"4415885",,"85-021.2","DONORNUMB",,"0"
"4415941",,"Snyder","ACCENAME",,"0"
"4415941",,"Snyder","OTHERNUMB",,"0"
"4415941","USA126","CJUG 66","OTHERNUMB",,"0"
"4415941",,"Snyder","DONORNUMB",,"0"
"4415950",,"Beverly #2","ACCENAME",,"0"
"4415950",,"Beverly #2","OTHERNUMB",,"0"
"4415950","USA126","CJUG 36","OTHERNUMB",,"0"
"4415950",,"Beverly #2","DONORNUMB",,"0"
"4416347",,"DJUG 549","ACCENAME",,"0"
"4416347","USA126","DJUG 549","OTHERNUMB",,"0"
"4417034",,"DJUG 606","ACCENAME",,"0"
"4417034","USA126","DJUG 606","OTHERNUMB",,"0"
"4417034",,"CS0900","OTHERNUMB",,"0"
"4417056",,"880343","ACCENAME",,"0"
"4417056",,"880343","OTHERNUMB",,"0"
"4417056","USA126","DJUG 246","OTHERNUMB",,"0"
"4417056",,"MT 0588","OTHERNUMB",,"0"
"4417061",,"Sampion","ACCENAME",,"0"
"4417061",,"Sampion","OTHERNUMB",,"0"
"4417061",,"90-007","OTHERNUMB",,"0"
"4417061","USA126","DJUG 476","OTHERNUMB",,"0"
"4417061",,"90-007","DONORNUMB",,"0"
"4418303",,"Mei Yao Go 3 mix","ACCENAME",,"0"
"4418303",,"Mei Yao Go 3 mix","OTHERNUMB",,"0"
"4418303",,"China 26","OTHERNUMB",,"0"
"4418303","USA126","DJUG 355","OTHERNUMB",,"0"
"4418303",,"GM 0990","OTHERNUMB",,"0"
"4418311",,"880468","ACCENAME",,"0"
"4418311",,"880468","OTHERNUMB",,"0"
"4418311","USA126","DJUG 269","OTHERNUMB",,"0"
"4418311",,"MT 0588","OTHERNUMB",,"0"
"4418311",,"880468","DONORNUMB",,"0"
"4418313",,"DJUG 572","ACCENAME",,"0"
"4418313","USA126","DJUG 572","OTHERNUMB",,"0"
"4418313",,"CS0900","OTHERNUMB",,"0"
"4418341",,"880458","ACCENAME",,"0"
"4418341",,"880458","OTHERNUMB",,"0"
"4418341","USA126","DJUG 264","OTHERNUMB",,"0"
"4418341",,"MT 0588","OTHERNUMB",,"0"
"4418341",,"880458","DONORNUMB",,"0"
"4419108",,"Beck","ACCENAME",,"0"
"4419108",,"Beck","OTHERNUMB",,"0"
"4419108","USA126","DJUG 288","OTHERNUMB",,"0"
"4419544",,"AZ FALL06-9","ACCENAME",,"0"
"4419544",,"AZ FALL06-9","OTHERNUMB",,"0"
"4419544","USA126","NA 76211","OTHERNUMB",,"0"
"4419759",,"Himegurumi","ACCENAME",,"0"
"4419759",,"Himegurumi","OTHERNUMB",,"0"
"4419759",,"JUG 12","OTHERNUMB",,"0"
"4419759",,"39-3","OTHERNUMB",,"0"
"4419759","USA126","DJUG 4","OTHERNUMB",,"0"
"4419759",,"JUG 12","DONORNUMB",,"0"
"4419764",,"Himegurumi","ACCENAME",,"0"
"4419764",,"Himegurumi","OTHERNUMB",,"0"
"4419764",,"JUG 10","OTHERNUMB",,"0"
"4419764",,"3-3","OTHERNUMB",,"0"
"4419764","USA126","DJUG 7","OTHERNUMB",,"0"
"4419764",,"JUG 10","DONORNUMB",,"0"
"4420639",,"Manregian","ACCENAME",,"0"
"4420639",,"Manregian","OTHERNUMB",,"0"
"4420639",,"SEL BL R14-T7","OTHERNUMB",,"0"
"4420639",,"8","OTHERNUMB",,"0"
"4420639","USA126","DJUG 181","OTHERNUMB",,"0"
"4420639",,"SEL BL R14-T7,8","DONORNUMB",,"0"
"4420646",,"Old #621 EN 4-4","ACCENAME",,"0"
"4420646",,"Old #621 EN 4-4","OTHERNUMB",,"0"
"4420646","USA126","DJUG 130","OTHERNUMB",,"0"
"4420646",,"Old #621 EN 4-4","DONORNUMB",,"0"
"4420650",,"Zam","ACCENAME",,"0"
"4420650",,"Za Mu Tai","OTHERNUMB",,"0"
"4420650",,"Zam","OTHERNUMB",,"0"
"4420650",,"91-030","OTHERNUMB",,"0"
"4420650",,"China 30","OTHERNUMB",,"0"
"4420650","USA126","DJUG 359","OTHERNUMB",,"0"
"4420650",,"GM 0990","OTHERNUMB",,"0"
"4420650",,"91-030","DONORNUMB",,"0"
"4420664",,"Hartley","ACCENAME",,"0"
"4420664",,"Hartley","OTHERNUMB",,"0"
"4420664",,"Pom Var BL R3-T6","OTHERNUMB",,"0"
"4420664","USA126","DJUG 180","OTHERNUMB",,"0"
"4420664",,"Pom Var BL R3-T6","DONORNUMB",,"0"
"4420678",,"Turfan Lowland 4","ACCENAME",,"0"
"4420678",,"Turfan Lowland 4","OTHERNUMB",,"0"
"4420678",,"China 18","OTHERNUMB",,"0"
"4420678","USA126","DJUG 347","OTHERNUMB",,"0"
"4420678",,"GM 0990","OTHERNUMB",,"0"
"4421442",,"AZN #24","ACCENAME",,"0"
"4421442",,"AZN #24","OTHERNUMB",,"0"
"4421442","USA126","DJUG 777","OTHERNUMB",,"0"
"4422298",,"83-135","ACCENAME",,"0"
"4422298",,"83-135","OTHERNUMB",,"0"
"4422298","USA126","DJUG 91","OTHERNUMB",,"0"
"4422298",,"83-135","DONORNUMB",,"0"
"4423517",,"Chonwon 14","ACCENAME",,"0"
"4423517",,"Chonwon 14","OTHERNUMB",,"0"
"4423517",,"85-014.4","OTHERNUMB",,"0"
"4423517","USA126","DJUG 480","OTHERNUMB",,"0"
"4423517",,"85-014.4","DONORNUMB",,"0"
"4423522",,"KYR #28","ACCENAME",,"0"
"4423522",,"KYR #28","OTHERNUMB",,"0"
"4423522","USA126","DJUG 873","OTHERNUMB",,"0"
"4423522",,"MA 0809","OTHERNUMB",,"0"
"4423524",,"Form SBK-02","ACCENAME",,"0"
"4423524",,"Form SBK-02","OTHERNUMB",,"0"
"4423524",,"KYR #11","OTHERNUMB",,"0"
"4423524","USA126","DJUG 856","OTHERNUMB",,"0"
"4423524",,"MA 0809","OTHERNUMB",,"0"
"4423525",,"DJUG 563","ACCENAME",,"0"
"4423525","USA126","DJUG 563","OTHERNUMB",,"0"
"4423525",,"CS0900","OTHERNUMB",,"0"
"4423526",,"Ahkrot","ACCENAME",,"0"
"4423526",,"Ahkrot","OTHERNUMB",,"0"
"4423526",,"880344","OTHERNUMB",,"0"
"4423526","USA126","DJUG 247","OTHERNUMB",,"0"
"4423526",,"MT 0588","OTHERNUMB",,"0"
"4423530",,"Op Sdlg/bostandykskij","ACCENAME",,"0"
"4423530",,"Op Sdlg/bostandykskij","OTHERNUMB",,"0"
"4423530",,"Bostandykskij","OTHERNUMB",,"0"
"4423530",,"OLD #611 EN 3-1","OTHERNUMB",,"0"
"4423530","USA126","DJUG 123","OTHERNUMB",,"0"
"4423530",,"OLD #611 EN 3-1","DONORNUMB",,"0"
"4423547",,"AZN #11","ACCENAME",,"0"
"4423547",,"AZN #11","OTHERNUMB",,"0"
"4423547","USA126","DJUG 766","OTHERNUMB",,"0"
"4423547",,"MA 0907","OTHERNUMB",,"0"
"4423554",,"13","ACCENAME",,"0"
"4423554",,"13","OTHERNUMB",,"0"
"4423554","USA126","DJUG 78","OTHERNUMB",,"0"
"4423987",,"DJUG 555","ACCENAME",,"0"
"4423987","USA126","DJUG 555","OTHERNUMB",,"0"
"4424085",,"Clay Hill #2","ACCENAME",,"0"
"4424085",,"Clay Hill #2","OTHERNUMB",,"0"
"4424085","USA126","CJUG 72","OTHERNUMB",,"0"
"4424085",,"Clay Hill #2","DONORNUMB",,"0"
"4424671",,"DJUG 52","ACCENAME",,"0"
"4424671","USA126","DJUG 52","OTHERNUMB",,"0"
"4425648",,"USSR 90-15-01","ACCENAME",,"0"
"4425648",,"USSR 90-15-01","OTHERNUMB",,"0"
"4425648","USA126","DJUG 313","OTHERNUMB",,"0"
"4425648",,"CS 0790","OTHERNUMB",,"0"
"4425648",,"USSR 90-15-01","DONORNUMB",,"0"
"4425654",,"83-95","ACCENAME",,"0"
"4425654",,"83-95","OTHERNUMB",,"0"
"4425654","USA126","DJUG 41","OTHERNUMB",,"0"
"4425667",,"880464","ACCENAME",,"0"
"4425667",,"880464","OTHERNUMB",,"0"
"4425667","USA126","DJUG 265","OTHERNUMB",,"0"
"4425667",,"MT 0588","OTHERNUMB",,"0"
"4425667",,"880464","DONORNUMB",,"0"
"4425677",,"DJUG 576","ACCENAME",,"0"
"4425677","USA126","DJUG 576","OTHERNUMB",,"0"
"4425677",,"CS0900","OTHERNUMB",,"0"
"4425692",,"DJUG 21","ACCENAME",,"0"
"4425692","USA126","DJUG 21","OTHERNUMB",,"0"
"4426176",,"DJUG 386","ACCENAME",,"0"
"4426176","USA126","DJUG 386","OTHERNUMB",,"0"
"4426882",,"UC Selection 74-256","ACCENAME",,"0"
"4426882",,"UC Selection 74-256","OTHERNUMB",,"0"
"4426882",,"SEL.BLK R9","OTHERNUMB",,"0"
"4426882",,"10","OTHERNUMB",,"0"
"4426882",,"T17-18","OTHERNUMB",,"0"
"4426882","USA126","DJUG 178","OTHERNUMB",,"0"
"4426882",,"SEL.BLK R9,10,T17-18","DONORNUMB",,"0"
"4426889",,"Mei Yao Go 2","ACCENAME",,"0"
"4426889",,"Mei Yao Go 2","OTHERNUMB",,"0"
"4426889",,"China 25","OTHERNUMB",,"0"
"4426889","USA126","DJUG 354","OTHERNUMB",,"0"
"4426889",,"GM 0990","OTHERNUMB",,"0"
"4426893",,"AZN #17","ACCENAME",,"0"
"4426893",,"AZN #17","OTHERNUMB",,"0"
"4426893","USA126","DJUG 772","OTHERNUMB",,"0"
"4426893",,"MA 0907","OTHERNUMB",,"0"
"4426898",,"85-6","ACCENAME",,"0"
"4426898",,"85-6","OTHERNUMB",,"0"
"4426898","USA126","DJUG 423","OTHERNUMB",,"0"
"4426898",,"85-6","DONORNUMB",,"0"
"4426901",,"Old #629 EN5-8","ACCENAME",,"0"
"4426901",,"Old #629 EN5-8","OTHERNUMB",,"0"
"4426901","USA126","DJUG 154","OTHERNUMB",,"0"
"4426901",,"Old #629 EN5-8","DONORNUMB",,"0"
"4426902",,"Tandari 5 (seedling 2)","ACCENAME",,"0"
"4426902",,"Tandari 5 (seedling 2)","OTHERNUMB",,"0"
"4426902",,"85-023.2","OTHERNUMB",,"0"
"4426902","USA126","DJUG 489","OTHERNUMB",,"0"
"4426902",,"85-023.2","DONORNUMB",,"0"
"4426909",,"OLD #610 EN2-6","ACCENAME",,"0"
"4426909",,"OLD #610 EN2-6","OTHERNUMB",,"0"
"4426909","USA126","DJUG 164","OTHERNUMB",,"0"
"4426909",,"OLD #610 EN2-6","DONORNUMB",,"0"
"4426918",,"Pakistan 234","ACCENAME",,"0"
"4426918",,"Pakistan 234","OTHERNUMB",,"0"
"4426918",,"89-014","OTHERNUMB",,"0"
"4426918","USA126","DJUG 474","OTHERNUMB",,"0"
"4426918",,"89-014","DONORNUMB",,"0"
"4427676",,"Onigurumi","ACCENAME",,"0"
"4427676",,"Onigurumi","OTHERNUMB",,"0"
"4427676",,"JUG 6","OTHERNUMB",,"0"
"4427676",,"41-5","OTHERNUMB",,"0"
"4427676","USA126","DJUG 5","OTHERNUMB",,"0"
"4427676",,"JUG 6","DONORNUMB",,"0"
"4427714",,"DJUG 551","ACCENAME",,"0"
"4427714","USA126","DJUG 551","OTHERNUMB",,"0"
"4428284",,"Op Sdlg/paperovii","ACCENAME",,"0"
"4428284",,"Op Sdlg/paperovii","OTHERNUMB",,"0"
"4428284",,"84-18 B-1","OTHERNUMB",,"0"
"4428284","USA126","DJUG 188","OTHERNUMB",,"0"
"4428284",,"84-18 B-1","DONORNUMB",,"0"
"4429330",,"Ayres","ACCENAME",,"0"
"4429330",,"Ayres","OTHERNUMB",,"0"
"4429330","USA126","CJUG 1","OTHERNUMB",,"0"
"4430513",,"DJUG 614","ACCENAME",,"0"
"4430513","USA126","DJUG 614","OTHERNUMB",,"0"
"4430513",,"CS0900","OTHERNUMB",,"0"
"4430530",,"DJUG 612","ACCENAME",,"0"
"4430530","USA126","DJUG 612","OTHERNUMB",,"0"
"4430530",,"CS0900","OTHERNUMB",,"0"
"4430532",,"Tandari 6  (Seedling 1)","ACCENAME",,"0"
"4430532",,"Tandari 6  (Seedling 1)","OTHERNUMB",,"0"
"4430532",,"85-017.1","OTHERNUMB",,"0"
"4430532","USA126","DJUG 482","OTHERNUMB",,"0"
"4430532",,"85-017.1","DONORNUMB",,"0"
"4431856",,"Chun Fua","ACCENAME",,"0"
"4431856",,"Chun Fua","OTHERNUMB",,"0"
"4431856",,"China 47","OTHERNUMB",,"0"
"4431856","USA126","DJUG 376","OTHERNUMB",,"0"
"4431856",,"GM 0990","OTHERNUMB",,"0"
"4431863",,"KRCH-03","ACCENAME",,"0"
"4431863",,"KRCH-03","OTHERNUMB",,"0"
"4431863",,"KYR #32","OTHERNUMB",,"0"
"4431863","USA126","DJUG 877","OTHERNUMB",,"0"
"4431863",,"MA 0809","OTHERNUMB",,"0"
"4431865",,"880478","ACCENAME",,"0"
"4431865",,"880478","OTHERNUMB",,"0"
"4431865","USA126","DJUG 272","OTHERNUMB",,"0"
"4431865",,"MT 0588","OTHERNUMB",,"0"
"4431865",,"880478","DONORNUMB",,"0"
"4431870",,"DJUG 593","ACCENAME",,"0"
"4431870","USA126","DJUG 593","OTHERNUMB",,"0"
"4431870",,"CS0900","OTHERNUMB",,"0"
"4431876",,"DJUG 589","ACCENAME",,"0"
"4431876","USA126","DJUG 589","OTHERNUMB",,"0"
"4431876",,"CS0900","OTHERNUMB",,"0"
"4432276",,"Ross","ACCENAME",,"0"
"4432276",,"Ross","OTHERNUMB",,"0"
"4432276","USA126","CJUG 20","OTHERNUMB",,"0"
"4432408",,"DJUG 529","ACCENAME",,"0"
"4432408","USA126","DJUG 529","OTHERNUMB",,"0"
"4432437",,"DJUG 57","ACCENAME",,"0"
"4432437","USA126","DJUG 57","OTHERNUMB",,"0"
"4432956",,"DJUG 559","ACCENAME",,"0"
"4432956","USA126","DJUG 559","OTHERNUMB",,"0"
"4432957",,"(Wilson?) Franquette","ACCENAME",,"0"
"4432957",,"(Wilson?) Franquette","OTHERNUMB",,"0"
"4432957",,"Pom Var BL R1-T5","OTHERNUMB",,"0"
"4432957",,"6","OTHERNUMB",,"0"
"4432957","USA126","DJUG 177","OTHERNUMB",,"0"
"4432957",,"Pom Var BL R1-T5,6","DONORNUMB",,"0"
"4432964",,"Turfan Lowland 6","ACCENAME",,"0"
"4432964",,"Turfan Lowland 6","OTHERNUMB",,"0"
"4432964",,"91-020","OTHERNUMB",,"0"
"4432964",,"China 20","OTHERNUMB",,"0"
"4432964","USA126","DJUG 349","OTHERNUMB",,"0"
"4432964",,"GM 0990","OTHERNUMB",,"0"
"4432964",,"91-020","DONORNUMB",,"0"
"4432971",,"Zao Shu Fen Chan","ACCENAME",,"0"
"4432971",,"Aksu 81","OTHERNUMB",,"0"
"4432971",,"Zao Shu Fen Chan","OTHERNUMB",,"0"
"4432971",,"China 52","OTHERNUMB",,"0"
"4432971","USA126","DJUG 381","OTHERNUMB",,"0"
"4432971",,"GM 0990","OTHERNUMB",,"0"
"4432979",,"Chaun","ACCENAME",,"0"
"4432979",,"JIN 98","OTHERNUMB",,"0"
"4432979",,"Chaun","OTHERNUMB",,"0"
"4432979",,"China 2","OTHERNUMB",,"0"
"4432979","USA126","DJUG 332","OTHERNUMB",,"0"
"4432979",,"GM 0990","OTHERNUMB",,"0"
"4432983",,"0-38-1207","ACCENAME",,"0"
"4432983",,"0-38-1207","OTHERNUMB",,"0"
"4432983",,"V68","OTHERNUMB",,"0"
"4432983","USA126","DJUG 224","OTHERNUMB",,"0"
"4432983",,"V68","DONORNUMB",,"0"
"4432984",,"DJUG 578","ACCENAME",,"0"
"4432984","USA126","DJUG 578","OTHERNUMB",,"0"
"4432984",,"CS0900","OTHERNUMB",,"0"
"4432992",,"Placentia","ACCENAME",,"0"
"4432992",,"Placentia","OTHERNUMB",,"0"
"4432992",,"Pom Sel BL R12-T18","OTHERNUMB",,"0"
"4432992","USA126","DJUG 182","OTHERNUMB",,"0"
"4432992",,"Pom Sel BL R12-T18","DONORNUMB",,"0"
"4432996",,"DJUG 591","ACCENAME",,"0"
"4432996","USA126","DJUG 591","OTHERNUMB",,"0"
"4432996",,"CS0900","OTHERNUMB",,"0"
"4433915",,"Gibridnyj","ACCENAME",,"0"
"4433915",,"Op Sdlg/gibridnyj","OTHERNUMB",,"0"
"4433915",,"Gibridnyj","OTHERNUMB",,"0"
"4433915",,"OLD #614 EN 3-4","OTHERNUMB",,"0"
"4433915",,"OLD #634 EN 6-5","OTHERNUMB",,"0"
"4433915",,"OLD #615 EN 3-5","OTHERNUMB",,"0"
"4433915",,"OLD #616 EN 3-6","OTHERNUMB",,"0"
"4433915","USA126","DJUG 142","OTHERNUMB",,"0"
"4433915","USA126","DJUG 156","OTHERNUMB",,"0"
"4433915","USA126","DJUG 157","OTHERNUMB",,"0"
"4433915","USA126","DJUG 196","OTHERNUMB",,"0"
"4433915",,"OLD #634 EN 6-5","DONORNUMB",,"0"
"4433921",,"Student Orchard","ACCENAME",,"0"
"4433921",,"Student Orchard","OTHERNUMB",,"0"
"4433921","USA126","DJUG 136","OTHERNUMB",,"0"
"4433940",,"Form NM 84","ACCENAME",,"0"
"4433940",,"Form NM 84","OTHERNUMB",,"0"
"4433940",,"KYR #7","OTHERNUMB",,"0"
"4433940","USA126","DJUG 852","OTHERNUMB",,"0"
"4433940",,"MA 0809","OTHERNUMB",,"0"
"4433941",,"11D","ACCENAME",,"0"
"4433941",,"11D","OTHERNUMB",,"0"
"4433941","USA126","DJUG 75","OTHERNUMB",,"0"
"4434613",,"Selection 74-253","ACCENAME",,"0"
"4434613",,"Selection 74-253","OTHERNUMB",,"0"
"4434613","USA126","DJUG 108","OTHERNUMB",,"0"
"4435449",,"DJUG 570","ACCENAME",,"0"
"4435449","USA126","DJUG 570","OTHERNUMB",,"0"
"4435449",,"CS0900","OTHERNUMB",,"0"
"4435452",,"880466","ACCENAME",,"0"
"4435452",,"880466","OTHERNUMB",,"0"
"4435452","USA126","DJUG 267","OTHERNUMB",,"0"
"4435452",,"MT 0588","OTHERNUMB",,"0"
"4435452",,"880466","DONORNUMB",,"0"
"4435470",,"DJUG 18","ACCENAME",,"0"
"4435470","USA126","DJUG 18","OTHERNUMB",,"0"
"4435985",,"DJUG 530","ACCENAME",,"0"
"4435985","USA126","DJUG 530","OTHERNUMB",,"0"
"4436761",,"Selection 74-245","ACCENAME",,"0"
"4436761",,"Selection 74-245","OTHERNUMB",,"0"
"4436761","USA126","DJUG 109","OTHERNUMB",,"0"
"4436767",,"DJUG 597","ACCENAME",,"0"
"4436767","USA126","DJUG 597","OTHERNUMB",,"0"
"4436767",,"CS0900","OTHERNUMB",,"0"
"4436793",,"Ahkrot","ACCENAME",,"0"
"4436793",,"Ahkrot","OTHERNUMB",,"0"
"4436793",,"880368","OTHERNUMB",,"0"
"4436793","USA126","DJUG 251","OTHERNUMB",,"0"
"4436793",,"MT 0588","OTHERNUMB",,"0"
"4436793",,"880368","DONORNUMB",,"0"
"4436805",,"Meylannaise","ACCENAME",,"0"
"4436805",,"Meylannaise","OTHERNUMB",,"0"
"4436805",,"86-5","OTHERNUMB",,"0"
"4436805",,"R 1019","OTHERNUMB",,"0"
"4436805","USA126","DJUG 415","OTHERNUMB",,"0"
"4436805",,"R 1019","DONORNUMB",,"0"
"4437078",,"DJUG 615","ACCENAME",,"0"
"4437078","USA126","DJUG 615","OTHERNUMB",,"0"
"4437078",,"CS0900","OTHERNUMB",,"0"
"4437081",,"DJUG 556","ACCENAME",,"0"
"4437081","USA126","DJUG 556","OTHERNUMB",,"0"
"4438121",,"Aksu 24","ACCENAME",,"0"
"4438121",,"Aksu 24","OTHERNUMB",,"0"
"4438121",,"China 53","OTHERNUMB",,"0"
"4438121","USA126","DJUG 382","OTHERNUMB",,"0"
"4438121",,"GM 0990","OTHERNUMB",,"0"
"4438124",,"DJUG 568","ACCENAME",,"0"
"4438124","USA126","DJUG 568","OTHERNUMB",,"0"
"4438124",,"CS0900","OTHERNUMB",,"0"
"4625192",,"WE 436","COLLNUMB",,"0"
"4871668",,"Arra e Qemalit","ACCENAME",,"0"
"4871668",,"RS;IC;BH;FC441","COLLNUMB",,"0"
"4871675",,"Borovjani 1","ACCENAME",,"0"
"4871675",,"RS;IC574","COLLNUMB",,"0"
"4871677",,"Arra e Gizavezhdes","ACCENAME",,"0"
"4871677",,"RS;IC;BH;FC440","COLLNUMB",,"0"
"4871692",,"Borovjani 2","ACCENAME",,"0"
"4871692",,"RS;IC575","COLLNUMB",,"0"
"4877419",,"Ustupi","ACCENAME",,"0"
"4877419","AZE009","Goz-1/29","OTHERNUMB",,"0"
"4877419","AZE015","SEM-660","OTHERNUMB",,"0"
"4877420","AZE009","Goz-3/13","OTHERNUMB",,"0"
"4877420","AZE015","SEM-934","OTHERNUMB",,"0"
"4877420",,"K-4","DONORNUMB",,"0"
"4877421","AZE009","Goz-3/19","OTHERNUMB",,"0"
"4877421","AZE015","SEM-940","OTHERNUMB",,"0"
"4877421",,"K-10","DONORNUMB",,"0"
"4877422",,"Jamal goz","ACCENAME",,"0"
"4877422","AZE009","Goz-1/7","OTHERNUMB",,"0"
"4877422","AZE015","SEM-638","OTHERNUMB",,"0"
"4877423",,"Seyaner-k-8","ACCENAME",,"0"
"4877423","AZE009","Goz-3/7","OTHERNUMB",,"0"
"4877423","AZE015","SEM-928","OTHERNUMB",,"0"
"4877424",,"Ganja goz","ACCENAME",,"0"
"4877424","AZE009","Goz-1/10","OTHERNUMB",,"0"
"4877424","AZE015","SEM-641","OTHERNUMB",,"0"
"4877425",,"Ilgar","ACCENAME",,"0"
"4877425","AZE009","Goz-1/9","OTHERNUMB",,"0"
"4877425","AZE015","SEM-640","OTHERNUMB",,"0"
"4877426",,"Naila","ACCENAME",,"0"
"4877426","AZE009","Goz-1/11","OTHERNUMB",,"0"
"4877426","AZE015","SEM-642","OTHERNUMB",,"0"
"4877427","AZE009","Goz-3/22","OTHERNUMB",,"0"
"4877427","AZE015","SEM-943","OTHERNUMB",,"0"
"4877427",,"K-13","DONORNUMB",,"0"
"4877428",,"Zagatala I","ACCENAME",,"0"
"4877428","AZE009","Goz-1/3","OTHERNUMB",,"0"
"4877428","AZE015","SEM-634","OTHERNUMB",,"0"
"4877429","AZE009","Goz-1/19","OTHERNUMB",,"0"
"4877429","AZE015","SEM-650","OTHERNUMB",,"0"
"4877429",,"GUM","ACCENAME",,"0"
"4877430",,"Seyaner-k-13","ACCENAME",,"0"
"4877430","AZE009","Goz-3/9","OTHERNUMB",,"0"
"4877430","AZE015","SEM-930","OTHERNUMB",,"0"
"4877431",,"Sugra","ACCENAME",,"0"
"4877431","AZE009","Goz-1/5","OTHERNUMB",,"0"
"4877431","AZE015","SEM-636","OTHERNUMB",,"0"
"4877432","AZE009","Goz-1/24","OTHERNUMB",,"0"
"4877432","AZE015","SEM-655","OTHERNUMB",,"0"
"4877432",,"AZNIPSISK -I","ACCENAME",,"0"
"4877433","AZE009","Goz-1/20","OTHERNUMB",,"0"
"4877433","AZE015","SEM-651","OTHERNUMB",,"0"
"4877433",,"SAMAD GOZ","ACCENAME",,"0"
"4877434","AZE009","Goz-3/21","OTHERNUMB",,"0"
"4877434","AZE015","SEM-942","OTHERNUMB",,"0"
"4877434",,"K-12","DONORNUMB",,"0"
"4877435","AZE009","Goz-3/24","OTHERNUMB",,"0"
"4877435","AZE015","SEM-945","OTHERNUMB",,"0"
"4877435",,"K-15","DONORNUMB",,"0"
"4877436",,"Seyaner-k-11","ACCENAME",,"0"
"4877436","AZE009","Goz-3/8","OTHERNUMB",,"0"
"4877436","AZE015","SEM-929","OTHERNUMB",,"0"
"4877437",,"JAR","ACCENAME",,"0"
"4877437","AZE009","Goz-1/18","OTHERNUMB",,"0"
