"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","curationType","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"4024856","9c3a4eea-b4f8-45d8-9e9f-19948ea8e223","CHE065","7.07",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:16"
"4024859","15c22c60-889c-4b23-9d50-465480de4b96","CHE065","7.06",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024860","44000d8c-04aa-4aab-8df5-b1a3b52842e6","CHE065","7.01",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024862","0242bb90-bd79-43a5-be0b-7681d4dcb5e1","CHE065","7.24",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024863","e547731b-c08d-42cc-8a9c-d406afa4df57","CHE065","7.17",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:24"
"4024865","c21532d9-aad3-405c-9ac3-920f8fac17d1","CHE065","7.19",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024867","0a3223ac-11bc-48ec-bfe9-3c6911a17079","CHE065","7.15",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024869","6f5aad81-74db-47cb-8e73-ae0522899147","CHE065","7.18",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024872","543d561d-51e0-4f1c-93b3-882751d9d9a6","CHE065","7.11",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024874","0dab84ab-fd27-4cdb-8683-73459f3de33f","CHE065","7.21",,"Juglans","regia","","","","Juglans regia","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:59:39"
"4024877","2780da75-fcf0-42f5-b77e-8ff8c5ab4b54","CHE065","7.02",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:16"
"4024880","ca50a3e4-be55-4b0d-9429-2f12407c8ae5","CHE065","RH-LU-26",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:15"
"4024881","9f296e01-ac15-40a2-a778-81d42af7d5a6","CHE065","RH-LU-8",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024882","548afdef-cc3f-45b7-b307-d4e6439bfe8c","CHE065","8",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024883","17eb393d-ed40-4f28-8df2-16bb5937e933","CHE065","9",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","",,"",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024884","f9b29052-9430-4166-85c7-00f82b5944dc","CHE065","14",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024885","541f3840-c2ba-44ba-b490-42d8a24d97f5","CHE065","RH-LU-17",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024886","122be359-d0da-4ef7-8fcc-8823de86a3ec","CHE065","38",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024888","aef611ad-2f91-4c6d-8ed8-dcaf9a25fafc","CHE065","23",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:15"
"4024889","96f0e550-850b-4af1-a64e-1e6739ee3bc4","CHE065","4",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024890","a858b5b3-c11d-4062-ad14-ae8d4d61d66d","CHE065","34",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024891","41a13ba8-8fe1-4c2a-a5a4-a5328878100d","CHE065","RH-LU-19",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024893","cf5081d2-89bc-4c34-86a3-9bd882f8c63f","CHE065","RH-LU-3",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024894","233198eb-5c1a-4056-a76c-4c047b14a8ae","CHE065","RH-LU-9",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024895","a4f253e0-2ff9-4c57-ad5c-88ff10346254","CHE065","RH-LU-1",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024897","8b7d68f3-b274-472f-b21d-e497f0bbad3a","CHE065","39",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024898","e9bb42c9-599e-49ff-be12-0c015d2dbd9c","CHE065","32",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024901","2500e7f2-541c-48b7-8864-01a1c2174f4f","CHE065","RH-LU-16",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024902","6990e6d2-a88e-4acb-b719-eaaa6c906152","CHE065","54",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024903","d1f596df-6176-4927-a876-ff0b56f7b8c1","CHE065","47",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024904","572dfce9-61f2-4139-989d-94146181f13c","CHE065","RH-LU-21",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024905","eb03bbd5-31cd-4d28-ae60-b00c5128f4a7","CHE065","RH-LU-28",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024906","50c7a61b-94ce-4d22-a364-b1dc6acd24d7","CHE065","45",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024907","d5e8318f-6c6c-4e0e-8faf-39ea74856538","CHE065","41",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024908","b96cd884-b520-4709-ae7a-37cbc528f961","CHE065","RH-LU-22",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024910","9b6db339-ef70-4e15-ac79-9175003f46c2","CHE065","33",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024911","59f77591-c73f-43cd-ad9e-3aa562703fcb","CHE065","22",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024912","4af96995-0d36-4a27-bebd-03ed2f0bc7c3","CHE065","20",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024913","35533630-ceb8-4041-a751-bbfae6479e70","CHE065","43",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024914","8afdb68f-4031-4d05-8b6b-42e1cfe9f8f9","CHE065","16",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024915","3ed45c29-d961-4223-9f77-653486008461","CHE065","RH-LU-6",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024916","0638089a-44bf-4af1-a141-af46f93358cd","CHE065","15",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:14"
"4024917","3625b106-a01f-474b-828d-8dc840d4c146","CHE065","RH-LU-20",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024918","12449e26-5a04-474e-a9b6-2938a9555d8b","CHE065","46",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024919","e4bc59f9-45cc-4dea-b6aa-2d899a7583a0","CHE065","10",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024920","eb2a7d14-aa3f-4541-9278-0044d2a186d1","CHE065","RH-LU-7",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024921","cd6f2b96-d1f6-434e-b673-1f3287184cdb","CHE065","RH-LU-29",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"false","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024923","de3509ac-63ee-42f5-b1f6-bcc1810563a1","CHE065","40",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024924","e1348fd2-9722-4a00-9f4a-b2ad021294f9","CHE065","2",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024926","17f40dda-e670-4731-902a-e69c10cf4888","CHE065","6",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:13"
"4024927","b635f0ff-5843-4879-a3c0-79b412ea1a29","CHE065","RH-LU-18",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:11"
"4024928","591fd200-4424-4164-9da3-166c47e8f0d7","CHE065","3",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2024-10-28 15:00:12"
"4024929","07b4c353-7526-46a7-b92d-ff8a2b15cc54","CHE065","19",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:48","1285","2023-11-18 09:57:15"
"4024930","926b3568-8d28-46a4-a1e1-df75c81d151f","CHE065","RH-LU-24",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024931","386fe2e1-20f8-4ffa-a7ed-1743feaa2d39","CHE065","RH-LU-32",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:23"
"4024932","3786be23-e1a5-4d17-8787-3c283889fb15","CHE065","49",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024933","45f27008-a6c7-45c9-a52d-ee847a2ed16d","CHE065","28",,"Juglans","regia","L.","","","Juglans regia L.",,"",,"true","","false","","20","300",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:11"
"4024934","cef717ac-6a21-43fb-95f0-71e0b4129855","CHE065","17",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024935","0baa70af-faff-451c-9d36-f97de2886f63","CHE065","11",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:19"
"4024936","f461ea90-d348-4f7b-8ada-1cc3a68b6e09","CHE065","31",,"Juglans","regia","L.","","","Juglans regia L.",,"",,"true","","false","","20","400",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:11"
"4024937","b2f3fd5c-f0e1-4b83-94e8-7882a94d9448","CHE065","RH-LU-34",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:17"
"4024938","51db6773-85da-4f54-a483-37d467881e7a","CHE065","RH-LU-12",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024939","fbcb9964-cfd6-48d4-8429-cbe8bee1999a","CHE065","51",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:16"
"4024940","46e2bac0-f678-445e-bb3d-b484c6b1cb92","CHE065","RH-LU-10",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:19"
"4024941","aa565edf-8713-4c17-9c13-0db4c6c1b54a","CHE065","RH-LU-23",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:17"
"4024942","cba06fc8-9218-4af1-a50a-a551afc7522b","CHE065","RH-LU-15",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024943","0458f2aa-78f7-423a-95af-e142828a7a38","CHE065","57",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024944","20a7cc26-1529-4d03-bf5c-eb467d3d9667","CHE065","RH-LU-14",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
"4024945","b58d6b93-74ce-4119-bcf8-f60b7d699cdc","CHE065","50",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"true","","false","","20","120",,"","2014-01-09 17:09:49","1285","2023-11-18 09:57:13"
"4024946","b3c2af56-99d0-473c-aca8-2bba505a75ab","CHE065","RH-LU-30",,"Juglans","regia","L.","","","Juglans regia L.","CHE","",,"false","","false","","20","120",,"","2014-01-09 17:09:49","1285","2024-10-28 14:38:12"
